sample_name	model	auroc	auprc	short_name
all-samples	ffpolish	0.94611789841864	0.923188187253997	
all-samples	gatk-obmm	0.606297043603116	0.389719666316055	
all-samples	ideafix	0.962086614837174	0.947379880610159	
all-samples	mobsnvf	0.915620357450761	0.846784122962625	
all-samples	sobdetector	0.801856535956844	0.546824485130167	
all-samples	vafsnvf	0.940112055417126	0.889263083961688	
FFPE-Colon-Tumoral_B00GXHK	ffpolish	0.90576148267526	0.926989649016178	bonnet18_01
FFPE-Colon-Tumoral_B00GXHK	gatk-obmm	0.5	0.632034632034638	bonnet18_01
FFPE-Colon-Tumoral_B00GXHK	ideafix	0.9640589569161	0.971045320445842	bonnet18_01
FFPE-Colon-Tumoral_B00GXHK	mobsnvf	0.825302175664796	0.837523418148906	bonnet18_01
FFPE-Colon-Tumoral_B00GXHK	sobdetector	0.725705076551167	0.741237509177411	bonnet18_01
FFPE-Colon-Tumoral_B00GXHK	vafsnvf	0.944762288477035	0.960667347359953	bonnet18_01
FFPE-Colon-Tumoral_B00GXHL	ffpolish	0.883015141540488	0.953778454217892	bonnet18_02
FFPE-Colon-Tumoral_B00GXHL	gatk-obmm	0.500000000000001	0.759803921568614	bonnet18_02
FFPE-Colon-Tumoral_B00GXHL	ideafix	0.949250496658849	0.978629098355555	bonnet18_02
FFPE-Colon-Tumoral_B00GXHL	mobsnvf	0.863726135615543	0.934236042731975	bonnet18_02
FFPE-Colon-Tumoral_B00GXHL	sobdetector	0.685121790651746	0.81807023701407	bonnet18_02
FFPE-Colon-Tumoral_B00GXHL	vafsnvf	0.941408821593156	0.979699457293397	bonnet18_02
FFPE-Colon-Tumoral_B00GXKT	ffpolish	0.91003000923361	0.954957179156828	bonnet18_03
FFPE-Colon-Tumoral_B00GXKT	gatk-obmm	0.5	0.72727272727272	bonnet18_03
FFPE-Colon-Tumoral_B00GXKT	ideafix	0.963435374149656	0.984272482761853	bonnet18_03
FFPE-Colon-Tumoral_B00GXKT	mobsnvf	0.820060018467224	0.894268872861188	bonnet18_03
FFPE-Colon-Tumoral_B00GXKT	sobdetector	0.761657433056324	0.863421181852415	bonnet18_03
FFPE-Colon-Tumoral_B00GXKT	vafsnvf	0.924515235457064	0.956939090510466	bonnet18_03
FFPE-Colon-Tumoral_B00GXKU	ffpolish	0.903557744937053	0.957802761628684	bonnet18_04
FFPE-Colon-Tumoral_B00GXKU	gatk-obmm	0.500000000000001	0.697115384615375	bonnet18_04
FFPE-Colon-Tumoral_B00GXKU	ideafix	0.944131983502064	0.977146163785118	bonnet18_04
FFPE-Colon-Tumoral_B00GXKU	mobsnvf	0.843459222769562	0.893896619561469	bonnet18_04
FFPE-Colon-Tumoral_B00GXKU	sobdetector	0.694198139025725	0.770991360997228	bonnet18_04
FFPE-Colon-Tumoral_B00GXKU	vafsnvf	0.947345374931579	0.977961624391838	bonnet18_04
FFPE-Colon-Tumoral_B00GXLQ	ffpolish	0.859708193041526	0.952333721023051	bonnet18_05
FFPE-Colon-Tumoral_B00GXLQ	gatk-obmm	0.5	0.803571428571432	bonnet18_05
FFPE-Colon-Tumoral_B00GXLQ	ideafix	0.95157179269329	0.984383708353323	bonnet18_05
FFPE-Colon-Tumoral_B00GXLQ	mobsnvf	0.81907968574635	0.926401528344395	bonnet18_05
FFPE-Colon-Tumoral_B00GXLQ	sobdetector	0.712682379349046	0.885938672214593	bonnet18_05
FFPE-Colon-Tumoral_B00GXLQ	vafsnvf	0.92267115600449	0.980006032666242	bonnet18_05
FFPE-Colon-Tumoral_B00GXLR	ffpolish	0.879012345679012	0.957216676841335	bonnet18_06
FFPE-Colon-Tumoral_B00GXLR	gatk-obmm	0.5	0.789473684210532	bonnet18_06
FFPE-Colon-Tumoral_B00GXLR	ideafix	0.94855072463769	0.979513305336467	bonnet18_06
FFPE-Colon-Tumoral_B00GXLR	mobsnvf	0.823971193415641	0.924252643407197	bonnet18_06
FFPE-Colon-Tumoral_B00GXLR	sobdetector	0.625	0.80063778844976	bonnet18_06
FFPE-Colon-Tumoral_B00GXLR	vafsnvf	0.944135802469128	0.9813762592568	bonnet18_06
FFPE-Liver-Tumoral_B00GXCQ	ffpolish	0.919101123595506	0.820525078258374	bonnet18_07
FFPE-Liver-Tumoral_B00GXCQ	gatk-obmm	0.649606299212599	0.144230769230769	bonnet18_07
FFPE-Liver-Tumoral_B00GXCQ	ideafix	0.886837881219905	0.609562775132233	bonnet18_07
FFPE-Liver-Tumoral_B00GXCQ	mobsnvf	0.895538057742784	0.56678216591766	bonnet18_07
FFPE-Liver-Tumoral_B00GXCQ	sobdetector	0.81784776902887	0.26057007974048	bonnet18_07
FFPE-Liver-Tumoral_B00GXCQ	vafsnvf	0.796062992125984	0.255834063949558	bonnet18_07
FFPE-Liver-Tumoral_B00GXCR	ffpolish	0.88231850117096	0.795060364815796	bonnet18_08
FFPE-Liver-Tumoral_B00GXCR	gatk-obmm	0.645348837209302	0.102941176470587	bonnet18_08
FFPE-Liver-Tumoral_B00GXCR	ideafix	0.895784543325526	0.529418540336025	bonnet18_08
FFPE-Liver-Tumoral_B00GXCR	mobsnvf	0.914867109634548	0.684501629188696	bonnet18_08
FFPE-Liver-Tumoral_B00GXCR	sobdetector	0.818106312292359	0.169641461292517	bonnet18_08
FFPE-Liver-Tumoral_B00GXCR	vafsnvf	0.796511627906976	0.241689875216455	bonnet18_08
FFPE-Liver-Tumoral_B00GXDN	ffpolish	0.923604465709732	0.3906611178393	bonnet18_09
FFPE-Liver-Tumoral_B00GXDN	gatk-obmm	0.618613138686132	0.0669642857142866	bonnet18_09
FFPE-Liver-Tumoral_B00GXDN	ideafix	0.773205741626799	0.417151066427631	bonnet18_09
FFPE-Liver-Tumoral_B00GXDN	mobsnvf	0.965206812652068	0.695979138695424	bonnet18_09
FFPE-Liver-Tumoral_B00GXDN	sobdetector	0.829075425790754	0.126957364626312	bonnet18_09
FFPE-Liver-Tumoral_B00GXDN	vafsnvf	0.724087591240878	0.0961120369126407	bonnet18_09
FFPE-Liver-Tumoral_B00GXDO	ffpolish	0.986111111111111	0.781789201344117	bonnet18_10
FFPE-Liver-Tumoral_B00GXDO	gatk-obmm	0.653465346534654	0.0540540540540546	bonnet18_10
FFPE-Liver-Tumoral_B00GXDO	ideafix	0.98968253968254	0.851051377831014	bonnet18_10
FFPE-Liver-Tumoral_B00GXDO	mobsnvf	0.995049504950495	0.800000000000014	bonnet18_10
FFPE-Liver-Tumoral_B00GXDO	sobdetector	0.813118811881189	0.0928536683050363	bonnet18_10
FFPE-Liver-Tumoral_B00GXDO	vafsnvf	0.945407040704071	0.292506277481632	bonnet18_10
FFPE-Liver-Tumoral_B00GXDP	ffpolish	0.950353218210364	0.766524114361024	bonnet18_11
FFPE-Liver-Tumoral_B00GXDP	gatk-obmm	0.579971988795519	0.061807783767565	bonnet18_11
FFPE-Liver-Tumoral_B00GXDP	ideafix	0.882051282051279	0.669455929438103	bonnet18_11
FFPE-Liver-Tumoral_B00GXDP	mobsnvf	0.943557422969189	0.578300954071547	bonnet18_11
FFPE-Liver-Tumoral_B00GXDP	sobdetector	0.740896358543417	0.0864288182519387	bonnet18_11
FFPE-Liver-Tumoral_B00GXDP	vafsnvf	0.811904761904762	0.160194886525447	bonnet18_11
FFPE-Liver-Tumoral_B00GXLY	ffpolish	0.840054682159945	0.562739935604622	bonnet18_12
FFPE-Liver-Tumoral_B00GXLY	gatk-obmm	0.581057810578105	0.0624073407985528	bonnet18_12
FFPE-Liver-Tumoral_B00GXLY	ideafix	0.867737525632251	0.555458718844527	bonnet18_12
FFPE-Liver-Tumoral_B00GXLY	mobsnvf	0.904551045510456	0.560649083081655	bonnet18_12
FFPE-Liver-Tumoral_B00GXLY	sobdetector	0.748216482164822	0.104018330213416	bonnet18_12
FFPE-Liver-Tumoral_B00GXLY	vafsnvf	0.803321033210333	0.145802937512071	bonnet18_12
FFPE-Liver-Tumoral_B00GXLZ	ffpolish	0.98064187468161	0.74841187993808	bonnet18_13
FFPE-Liver-Tumoral_B00GXLZ	gatk-obmm	0.584888729361091	0.0787426601670483	bonnet18_13
FFPE-Liver-Tumoral_B00GXLZ	ideafix	0.912307692307692	0.467458217234504	bonnet18_13
FFPE-Liver-Tumoral_B00GXLZ	mobsnvf	0.851579325197418	0.585625466753369	bonnet18_13
FFPE-Liver-Tumoral_B00GXLZ	sobdetector	0.784637473079684	0.146094300267291	bonnet18_13
FFPE-Liver-Tumoral_B00GXLZ	vafsnvf	0.750179468772433	0.115976573499599	bonnet18_13
